Id,SalePrice
1716,184439.8594
1717,166371.5781
1718,136884.7969
1719,235681.2344
1720,202610.8906
1721,161113.9063
1722,133273.4219
1723,166938.3125
1724,218327.0469
1725,250899.7188
1726,181974.1406
1727,162584.8594
1728,169494.5938
1729,156964.5
1730,131096.1406
1731,105573.2578
1732,124894.3047
1733,112328.9609
1734,81474.01563
1735,97205.14844
1736,97823.5625
1737,280925.125
1738,224645.6094
1739,262822
1740,237897.6875
1741,198495.4531
1742,173741.2031
1743,154423.6719
1744,263621.0625
1745,243077.3906
1746,191023.4219
1747,229394.5781
1748,229096.125
1749,140176.9375
1750,125463.3359
1751,231157.9219
1752,113652.5781
1753,154667.6094
1754,186924.4531
1755,183318.7813
1756,142451.6094
1757,122198.4141
1758,153600.2031
1759,157462.5625
1760,170494.8125
1761,147082.7813
1762,188813.0469
1763,158988.7344
1764,117911.1641
1765,61265.92969
1766,190774.5781
1767,230767.8125
1768,139289.0469
1769,169718.7813
1770,143623.0469
1771,111457.2266
1772,114664.7969
1773,128832.7734
1774,128340.8203
1775,131032.125
1776,139537.0156
1777,104518.4141
1778,140310.7969
1779,125689.5469
1780,149541.625
1781,117637.9844
1782,97086.47656
1783,132901.5
1784,126426.5
1785,115904.9141
1786,144688.5781
1787,164887.6875
1788,71305.44531
1789,80866.89844
1790,77942.42969
1791,190810.6719
1792,154190.7969
1793,94345.02344
1794,149770.8906
1795,132709.4688
1796,157396.2969
1797,124434.8984
1798,127484.1641
1799,111564.1328
1800,140097.8438
1801,124149
1802,124203.9922
1803,147050.0781
1804,114930.5703
1805,136441.4531
1806,120948.0234
1807,127008.6953
1808,139545.4063
1809,121520.4766
1810,146264.75
1811,75405.97656
1812,111544.0313
1813,130168.2188
1814,73060.07031
1815,69555.71094
1816,99257.71094
1817,118019.3984
1818,178769.9219
1819,128619.2031
1820,50735.25391
1821,103913.1094
1822,169332.5313
1823,56616.58984
1824,103572.875
1825,128380.0234
1826,103266.8047
1827,103206.1406
1828,128823.5625
1829,127612.1484
1830,155866.2031
1831,137233.2969
1832,36628.93359
1833,145132.8438
1834,107749.4766
1835,129832.9141
1836,130477.1953
1837,79002.00781
1838,104782.5625
1839,89583.27344
1840,133945.8125
1841,122921.125
1842,91574.17969
1843,134754.4844
1844,131241
1845,125670.1328
1846,160649.6719
1847,175553.1094
1848,63874.10156
1849,92873.33594
1850,124817.6953
1851,151610.4531
1852,105584.3203
1853,122828.9297
1854,142590.125
1855,162806.8594
1856,233362
1857,115263.7578
1858,142991.1875
1859,115668.1563
1860,132512.5469
1861,115716.4141
1862,327926.7188
1863,302070
1864,302119.1875
1865,410635.625
1866,345436.25
1867,224046.8906
1868,288652.375
1869,209989.7813
1870,230701.3594
1871,249573.9844
1872,174689.8906
1873,260411.7813
1874,125979.9297
1875,179812.3281
1876,202043
1877,220490.7031
1878,176755.4844
1879,114495.8828
1880,124836.2109
1881,272371.5
1882,250203.3594
1883,191764.7656
1884,200732.7969
1885,199528.8906
1886,281697.5625
1887,214493.1406
1888,271309.375
1889,180926.5781
1890,94741.88281
1891,69185.99219
1892,89445.89844
1893,137744.5156
1894,123971.3672
1895,125578.1797
1896,115407.8828
1897,122586.9453
1898,117245.4297
1899,160330.625
1900,163766.7188
1901,201211.3281
1902,140409.5625
1903,223139.8281
1904,123413.7031
1905,188453.3906
1906,53705.52734
1907,199716.25
1908,83826.63281
1909,92743.11719
1910,92709.70313
1911,215613.6406
1912,270913.5625
1913,130316.8984
1914,44735.16797
1915,419763.0625
1916,77384.60156
1917,214408.75
1918,141760.0781
1919,147465.6719
1920,159780.1406
1921,378641.375
1922,308507.625
1923,210310.8594
1924,205647.2188
1925,188130.2656
1926,379375.6875
1927,128340.3828
1928,141534.8281
1929,114883.9531
1930,113094.5391
1931,130686.4453
1932,122418.5859
1933,168309.2969
1934,181228.1094
1935,167536.0156
1936,199564.7813
1937,190304.7344
1938,171717.1406
1939,246342.2656
1940,191735.3125
1941,173999.0156
1942,160042.8281
1943,232518.4844
1944,462455.4688
1945,425035.2188
1946,133733.75
1947,238153.0469
1948,170112.0156
1949,243892.3906
1950,181675.4375
1951,245775.5156
1952,190743.5625
1953,168456.1094
1954,188990.4219
1955,120697.0234
1956,245292.4844
1957,161628.8281
1958,267742.3438
1959,108489.7656
1960,107838.125
1961,127337.9609
1962,93792.10156
1963,105097.625
1964,114792.4297
1965,126669.0391
1966,130035.9141
1967,308144.4063
1968,450571.0625
1969,393126
1970,429675.5
1971,417670.3125
1972,375696.375
1973,265159.875
1974,324679.75
1975,529654
1976,275511.5625
1977,393754.5625
1978,363512.5
1979,335323.625
1980,202505.7656
1981,356324.0938
1982,206755.9063
1983,190410.5781
1984,166911.6875
1985,250498.4219
1986,220018.9531
1987,176637.5781
1988,178000.5625
1989,193637.0469
1990,221189.5469
1991,231083.2813
1992,228927.9688
1993,165484.4844
1994,216260.8906
1995,183537.8906
1996,193796.9219
1997,284435.3125
1998,342557.875
1999,302620.875
2000,312453
2001,246359.7969
2002,269151.9063
2003,271592.4688
2004,276173.9375
2005,217578.7188
2006,229125.5625
2007,249638.6719
2008,197299.5
2009,205615.3906
2010,182648.2656
2011,142390.2344
2012,178496.3906
2013,195821.4219
2014,188157.8906
2015,216190.8906
2016,206346.2656
2017,185696.5313
2018,98082.82031
2019,129558.3438
2020,80124.41406
2021,100575.8984
2022,227270.2344
2023,151794.0781
2024,259513.3125
2025,366218.7813
2026,185062.4531
2027,162252.1875
2028,151693.9219
2029,182425.8281
2030,268162.9063
2031,255214.2031
2032,262959.0625
2033,272853.9375
2034,190636.3906
2035,235505.0156
2036,200228.7031
2037,205690.9219
2038,257219.7031
2039,251809.2031
2040,291481.625
2041,244585.5938
2042,209801.1094
2043,177895.8438
2044,150459.5156
2045,195460.8281
2046,159233.9531
2047,134500.5625
2048,129375.2031
2049,151398.0156
2050,166864.2813
2051,97865.8125
2052,114233.7578
2053,143134.7031
2054,102325.2578
2055,135805.3594
2056,131735.0313
2057,105462.8359
2058,229876.1406
2059,137324.3125
2060,169360
2061,164550.5938
2062,131472.7031
2063,119663.6172
2064,143317.4219
2065,70608.03125
2066,167989.1406
2067,78949.82031
2068,142894.4375
2069,90943.77344
2070,100266.6094
2071,73187.21094
2072,139654.7656
2073,135796.6406
2074,165060.7188
2075,120155.8906
2076,112876.2969
2077,140873.6406
2078,118117.3047
2079,118001.5625
2080,107733.1875
2081,132472.0625
2082,142353.8594
2083,136758.8438
2084,114632.0078
2085,130190.0859
2086,65941.32813
2087,104546.3516
2088,85292.72656
2089,90943.74219
2090,115550.7344
2091,103763.6406
2092,130260.4922
2093,109211.0469
2094,98126.03906
2095,139538.6719
2096,102279.5234
2097,107332.3516
2098,125341.4922
2099,62588.73047
2100,70630.60938
2101,117759.7734
2102,97234.30469
2103,94421.60156
2104,90220.21094
2105,119069.7891
2106,82741.55469
2107,155829.7969
2108,118010.6406
2109,118012.8984
2110,81915.07031
2111,31982.42188
2112,143690.7188
2113,126740.5703
2114,123563.2734
2115,159718.5
2116,114001.8359
2117,143124.1719
2118,110454.5703
2119,122014.4297
2120,104617.2813
2121,30830.38867
2122,133290.2813
2123,82481.33594
2124,152021.2656
2125,105916.3984
2126,150476.8906
2127,126366.0781
2128,122179.2734
2129,41708.26563
2130,152884.0938
2131,142976.2344
2132,101681.9844
2133,105667.0703
2134,119297.9922
2135,66807.41406
2136,66031.67969
2137,89360.55469
2138,136947.4219
2139,142906.5781
2140,135601.2188
2141,137062.7344
2142,117796.4297
2143,153441.0156
2144,82090.32031
2145,137393.0156
2146,133032.5156
2147,134702.2969
2148,107859.8828
2149,124945.0234
2150,216971.0469
2151,118449.7344
2152,132481.7344
2153,197222.2031
2154,84218.99219
2155,131252.0156
2156,282104.5625
2157,220677.25
2158,230066.2969
2159,220966.0313
2160,170776.8438
2161,230275.4219
2162,413403.9063
2163,369479.0938
2164,230294.2188
2165,186840.2188
2166,136437.9063
2167,218009.1875
2168,211692.3906
2169,210180.4844
2170,232566.3125
2171,152039.8281
2172,125800.625
2173,157865.0938
2174,225507.2031
2175,287419.4375
2176,317245.7188
2177,247454.1875
2178,209331.9375
2179,154999.7344
2180,225785.1094
2181,193479.6094
2182,215697.6406
2183,191288.8125
2184,109989.2266
2185,80882.86719
2186,106052.0625
2187,155246.2031
2188,155484.8438
2189,250271.2656
2190,78969.07031
2191,81829.44531
2192,79044.39063
2193,103404.8516
2194,98565.15625
2195,118367.9609
2196,100404.0703
2197,108540.25
2198,109959.125
2199,131682.9219
2200,164285.5156
2201,126152.1328
2202,214190.7031
2203,149858.2813
2204,199263.9219
2205,140830.8906
2206,129944.6641
2207,223171.3594
2208,243861.75
2209,280579.0313
2210,81226.28906
2211,111625.2266
2212,120377.4063
2213,117874.8203
2214,83432.88281
2215,98844.61719
2216,132950.4219
2217,20949.1582
2218,57838.12109
2219,38655.76172
2220,45801.43359
2221,419781.125
2222,334852.125
2223,295300.125
2224,198451.9531
2225,131162.0781
2226,182752.7188
2227,181438.2969
2228,274694.875
2229,246948.0469
2230,161987.8281
2231,215134.1875
2232,171001.7188
2233,159739.1563
2234,247934.0469
2235,235461.1719
2236,253671.3281
2237,329052.4375
2238,204330.7813
2239,13901.70703
2240,161048.4375
2241,135211.2656
2242,117696.2109
2243,113883.2578
2244,78158.33594
2245,84246.32031
2246,140795.4219
2247,118227.3516
2248,110347.0234
2249,110581.3594
2250,132007.0313
2251,124367.3047
2252,186025.0781
2253,162454.6094
2254,168650.7656
2255,172522.8906
2256,175337.7344
2257,230892.4219
2258,158625.1406
2259,172308.4375
2260,78307.66406
2261,205078.1563
2262,222633.7031
2263,452609.9375
2264,520644.8125
2265,136917.9688
2266,363334.125
2267,406762.9375
2268,219393.4219
2269,149191.0781
2270,187832.3125
2271,215549.2031
2272,168358.7031
2273,160025.125
2274,185221.5938
2275,192030.0156
2276,187863.3281
2277,194632.8594
2278,146354.9531
2279,113495.9141
2280,90748.50781
2281,160779.875
2282,152678.5
2283,107453.0078
2284,119780.6875
2285,131689.7969
2286,123375.5156
2287,410129.125
2288,262810.5
2289,414478.5313
2290,464641.6875
2291,356859.1875
2292,437189.9063
2293,536938.75
2294,403120.8125
2295,487685.9063
2296,295064.125
2297,400150.4063
2298,377041.375
2299,377920.5625
2300,352117.0625
2301,327823.875
2302,270832.6875
2303,238123.8125
2304,253194.7813
2305,206363.0938
2306,187172.2188
2307,194019.9844
2308,247519.0938
2309,265957.1563
2310,216408.5781
2311,192149.5156
2312,180318.25
2313,170721.9531
2314,161270.5625
2315,157986.7188
2316,177578.9844
2317,219483.4531
2318,164331.0625
2319,167988.6406
2320,181191.0156
2321,257219.3594
2322,183707
2323,179311.875
2324,167688.625
2325,204948.2969
2326,168520.3438
2327,218500.0469
2328,220792.9531
2329,199405.1719
2330,172727.0313
2331,378596.5313
2332,406582.5938
2333,327770.375
2334,277462.5625
2335,289392.4688
2336,326130.375
2337,204051.6719
2338,267640.6875
2339,198631.1719
2340,390606.0625
2341,237797.6094
2342,246139.0469
2343,236563.875
2344,226739.1563
2345,253371.1094
2346,220823.7969
2347,219606.9844
2348,237095.1094
2349,188634.6875
2350,289336.625
2351,251056.5156
2352,255718.0156
2353,264563.6875
2354,129768.5781
2355,148928.0156
2356,151803.7969
2357,195162.3281
2358,191979.7969
2359,114365.4141
2360,122283.0234
2361,157059.4219
2362,250356.6719
2363,94049.80469
2364,126604.9688
2365,212423.8594
2366,191489.5469
2367,213283.9688
2368,239460.1094
2369,187979.0625
2370,183557.1406
2371,175341.8906
2372,188704.1719
2373,272479.8438
2374,352099.0313
2375,231345.7969
2376,329579.625
2377,383526.5313
2378,151033.625
2379,230133.6094
2380,158879.7031
2381,163568.8906
2382,195452.8281
2383,205710.2969
2384,249435.6094
2385,176534.5156
2386,124424.8203
2387,126109.1328
2388,80775.96094
2389,112078.7188
2390,154479.5938
2391,128868.0703
2392,103235.2109
2393,165166.2344
2394,119095.3984
2395,218338.8906
2396,141019.7656
2397,215847.7969
2398,106001.3125
2399,71391.76563
2400,90324.70313
2401,99148.71875
2402,123810.8672
2403,153336.875
2404,139234.1406
2405,159733.2656
2406,135342.7813
2407,109304.6953
2408,110503.8984
2409,123129.8672
2410,166317.1406
2411,116621.0313
2412,153417.5781
2413,139382.1719
2414,136551.2031
2415,133008.7188
2416,117508.6484
2417,123832.3047
2418,123480.8047
2419,123856.3203
2420,126942.7734
2421,139640.375
2422,101813.8047
2423,112860.7578
2424,115390.5078
2425,253237.9219
2426,129723.8828
2427,114626.4609
2428,171015.0469
2429,104379.1797
2430,135874.125
2431,108796.5
2432,138473.5
2433,152172.7969
2434,126131.9844
2435,159331.5
2436,124950.9922
2437,113889.2969
2438,117313.125
2439,90405.94531
2440,121668.4922
2441,78277.6875
2442,109086.7734
2443,117112.6563
2444,130926.2813
2445,91266.64844
2446,150966.5469
2447,189996.8594
2448,134977.7969
2449,119183.3047
2450,142300.9844
2451,117372.5547
2452,163638.4531
2453,90248.28906
2454,123422.4453
2455,85414.74219
2456,48559.72266
2457,168281.875
2458,131272.3906
2459,116512.7266
2460,124920.3203
2461,134766.8281
2462,132582.9375
2463,124287.4063
2464,212274.0781
2465,135261.4219
2466,117748.2578
2467,101556.1953
2468,78609.11719
2469,92227.3125
2470,190275.7813
2471,168032.8906
2472,156357.2031
2473,103783.6016
2474,89038.13281
2475,176588.5781
2476,117123.7813
2477,103961.2266
2478,143596.1875
2479,125130.8359
2480,169171.8125
2481,118981.7344
2482,99474.3125
2483,113473.4609
2484,102481.0625
2485,127003.3359
2486,122037.1406
2487,190234.0625
2488,155391.2344
2489,151780.0156
2490,147714.5156
2491,83563.00781
2492,168230.1875
2493,150171.2813
2494,131682.75
2495,77968.69531
2496,231358.8594
2497,144899.0625
2498,109344.7422
2499,86766.53906
2500,104317.2266
2501,129577.3828
2502,137017.25
2503,106381.2188
2504,189754.1563
2505,243009.8906
2506,253637.7344
2507,287952.1563
2508,237849.6719
2509,215236.375
2510,204555.4531
2511,180563.5313
2512,216502.7344
2513,202908.7031
2514,130846.3672
2515,151528.5781
2516,177436.875
2517,144481.2656
2518,132462.1719
2519,232148.1094
2520,216210.7656
2521,188196.6875
2522,227275.0156
2523,98530.11719
2524,132052.6719
2525,139480.3438
2526,146434.7969
2527,112037.3203
2528,118757.5859
2529,60850.24219
2530,127943.0938
2531,259081.25
2532,226216.1094
2533,192014.5469
2534,201673.4688
2535,307235.4375
2536,233414.0938
2537,223015.0781
2538,171077.3594
2539,184196.2031
2540,184899.3906
2541,175485.8906
2542,173027.9219
2543,86956.52344
2544,123421.5547
2545,125279.6641
2546,118581.9453
2547,97536.58594
2548,134012.0156
2549,157343.1719
2550,852425.75
2551,134323.0469
2552,127860.9297
2553,80202.75
2554,94737.10156
2555,116414.7266
2556,114941.6406
2557,110793.6641
2558,91036.13281
2559,137968.2969
2560,184725.8594
2561,143402.2656
2562,140899
2563,154034.7188
2564,183950.0469
2565,145830.0156
2566,192548.5
2567,125381.0938
2568,241496.8281
2569,255190.8125
2570,87991.89844
2571,204289.4688
2572,70613.08594
2573,195148.7344
2574,326141.4063
2575,135322.3906
2576,55976.28516
2577,121854.8516
2578,86399.96094
2579,64583.99609
2580,94095.30469
2581,67035.08594
2582,60748.80469
2583,335622.3438
2584,148076.0781
2585,185107.7031
2586,201682.1719
2587,198244.4063
2588,147781.7656
2589,170986.0313
2590,172443.375
2591,234782.6094
2592,205146.3594
2593,302377.8125
2594,153162.3281
2595,203159.2656
2596,287978.5938
2597,181904.9844
2598,318990.3438
2599,166563
2600,125009.7266
2601,141794.9219
2602,82675.11719
2603,75599.08594
2604,95188.92969
2605,83441.67969
2606,157471.2344
2607,222587.1094
2608,167016.7656
2609,162287.6094
2610,95124.02344
2611,64875.23047
2612,158827.4531
2613,129891.625
2614,118699.0938
2615,158986.8906
2616,146877.0469
2617,199554.0469
2618,154493.9375
2619,207627.8281
2620,185846.0781
2621,178652.9531
2622,175100.0313
2623,257202.1875
2624,310950
2625,347201.9375
2626,164718.2344
2627,169671.7344
2628,518836.4375
2629,544866.25
2630,428288.8125
2631,501225.6875
2632,512309.5
2633,362486.75
2634,469091.625
2635,151171.0781
2636,159684.8281
2637,187683.2813
2638,249906.3906
2639,184211.6719
2640,149146.875
2641,115980.1328
2642,156741.1094
2643,103807.3828
2644,118830.1172
2645,109216.1094
2646,98526.61719
2647,108690.9531
2648,121650.3672
2649,147484.75
2650,119211.1172
2651,133428
2652,410429.3438
2653,274115.5938
2654,276194.4375
2655,428956.875
2656,350458.9375
2657,352529.75
2658,310690.5313
2659,360612.625
2660,399051.1563
2661,420746.375
2662,384432.9688
2663,273170.9688
2664,254463.0938
2665,318283.875
2666,282847.6563
2667,173255.5469
2668,181748.5156
2669,183915.9219
2670,269512.5625
2671,161045.7188
2672,204530.1406
2673,222800.5156
2674,217157.5781
2675,201966.1406
2676,186580.5938
2677,203803.5
2678,228711.1563
2679,290511.0938
2680,277782.0625
2681,424747.75
2682,322222.2813
2683,525577.375
2684,321556.875
2685,329506.25
2686,216284.4219
2687,335736.125
2688,213129.6094
2689,214194.7969
2690,445765.3125
2691,208240.0469
2692,137716.7344
2693,203775.9688
2694,131027.2891
2695,199567.1406
2696,186243.6406
2697,191658.6563
2698,164738.2656
2699,177144.7344
2700,151239.4219
2701,150129.6719
2702,95941.08594
2703,108132.9609
2704,144268.125
2705,93456.07031
2706,108444.4688
2707,95899.77344
2708,141537.2969
2709,76566.89063
2710,132899.8281
2711,195614.6094
2712,403677.625
2713,178522.4531
2714,147958.5938
2715,176095.3594
2716,149320.7813
2717,196007.2969
2718,213956.5781
2719,106439.8516
2720,170437.2656
2721,133105.3906
2722,153620.6094
2723,141638.7656
2724,111442.6172
2725,141163.9844
2726,157675.5469
2727,161730.4219
2728,168425.0156
2729,147665.2188
2730,153202.8906
2731,129959.6875
2732,128043.6797
2733,157124.7031
2734,117207.8672
2735,122326.7891
2736,136626.1094
2737,126772.5703
2738,136473.3906
2739,146419
2740,142037.625
2741,140197.2656
2742,154898.0156
2743,182139.0469
2744,148883.5
2745,138951.8281
2746,137418.3281
2747,137915.7344
2748,112154.2734
2749,125196.0078
2750,114928.5547
2751,138005.7344
2752,150716.6406
2753,149139.2344
2754,247013.2656
2755,130740.2188
2756,96387.50781
2757,61623.24609
2758,99390.51563
2759,149672.1719
2760,134610.6094
2761,138726.2031
2762,134316.2031
2763,170514.7656
2764,114444.4219
2765,277016.125
2766,35475.25
2767,98903.24219
2768,129514.1953
2769,124546.8984
2770,116874.2422
2771,98517.63281
2772,105768.5859
2773,198740.9063
2774,142941.5781
2775,107245.6563
2776,139932.0156
2777,118844.9141
2778,109651.7578
2779,120738.4297
2780,101648.5
2781,98419.07031
2782,103357.8594
2783,117613.4297
2784,115256.9922
2785,163730.7656
2786,67450.20313
2787,120356.375
2788,74662.15625
2789,161659.3594
2790,96314.80469
2791,96641.27344
2792,69168.50781
2793,65375.61328
2794,91181.61719
2795,134608.9063
2796,91951.00781
2797,191396.5469
2798,65964.60156
2799,87110.77344
2800,59161.57422
2801,87613.00781
2802,127880.2734
2803,129394.7344
2804,97772.67969
2805,103618.7656
2806,59513.56641
2807,70987.13281
2808,166152.4219
2809,134925.2969
2810,125430.3359
2811,170638.3125
2812,154184.9219
2813,154722.0625
2814,156576.7969
2815,78683.32031
2816,200613.375
2817,176985.3594
2818,137068.9531
2819,49080.00391
2820,128490.5313
2821,110432.3281
2822,151115.0156
2823,289473.1875
2824,200836.7031
2825,147896.0313
2826,121725.4922
2827,130985.2891
2828,236966.8906
2829,203119.1719
2830,219309.7969
2831,167289.6719
2832,261037.7813
2833,346840.2188
2834,246338.5781
2835,214609.0625
2836,190438.9531
2837,140654.1563
2838,138888.7031
2839,168422.8125
2840,206441.4375
2841,198562.6719
2842,235492.2656
2843,145186.9844
2844,170896.6094
2845,122931.1094
2846,207042.6406
2847,216893.6875
2848,174103.6406
2849,209447.5469
2850,291581.75
2851,195013.6719
2852,235974.0156
2853,237620.6094
2854,136474.1719
2855,197943.3594
2856,194355.7969
2857,188190.9844
2858,196607.1563
2859,120311.4688
2860,100995.5391
2861,129530.25
2862,148778.0938
2863,104827.1484
2864,230877.7031
2865,127340.0469
2866,137822.5
2867,85936.8125
2868,115542.2578
2869,111379.4297
2870,112311.8672
2871,86167.64844
2872,67321.96875
2873,91000.89063
2874,134658.1406
2875,133930.6719
2876,135980.8906
2877,156406.375
2878,167034.0938
2879,130773.2734
2880,116881.6406
2881,136226.9531
2882,224754.3125
2883,222406.1094
2884,196206.7813
2885,193173.125
2886,256932.3281
2887,85119.82813
2888,135384.5469
2889,64057.99609
2890,86956.96094
2891,146723.2031
2892,52140.17188
2893,66478.61719
2894,46503.62891
2895,384259.1563
2896,316239.7188
2897,179375.0938
2898,119005.75
2899,178038.8438
2900,171720.9063
2901,188355.8281
2902,94494.5
2903,298246.625
2904,374340.125
2905,18717.22852
2906,214377.1094
2907,85460.92969
2908,147488.0625
2909,121686.5547
2910,90461.57813
2911,71963.73438
2912,126199.9297
2913,69065.67969
2914,78926.79688
2915,91171.03906
2916,70267.86719
2917,174790.4531
2918,102108.8984
2919,211580.6094
